invoiceid,date,product name,category,quantity,total revenue,customer id
INV11121,2024-08-26,Essential Oil Diffuser,Beauty & Health,4,128.28,CUST0010
INV11930,2024-08-26,Silicone Spatula Set 3pk,Home & Kitchen,2,21.06,CUST0022
INV11963,2024-08-26,Vitamin C Serum 30ml,Beauty & Health,2,46.42,CUST0272
INV10096,2024-08-27,Webcam 1080p HD,Electronics,1,63.35,CUST0074
INV10552,2024-08-27,Bamboo Cutting Board,Home & Kitchen,3,66.93,CUST0070
INV10717,2024-08-27,Wireless Earbuds Pro,Electronics,3,159.81,CUST0231
INV11012,2024-08-27,Bamboo Cutting Board,Home & Kitchen,1,21.02,CUST0115
INV11496,2024-08-27,File Folders 100pk,Office Supplies,3,54.36,CUST0088
INV11545,2024-08-27,Natural Face Moisturizer,Beauty & Health,1,19.14,CUST0164
INV11691,2024-08-27,Smart Plug WiFi,Electronics,1,21.9,CUST0220
INV10102,2024-08-28,Classic Cotton T-Shirt,Clothing,3,63.3,CUST0014
INV10171,2024-08-28,Classic Cotton T-Shirt,Clothing,2,36.38,CUST0230
INV10341,2024-08-28,A4 Printer Paper 500sh,Office Supplies,2,19.24,CUST0206
INV10602,2024-08-28,Ballpoint Pens 50pk,Office Supplies,2,25.62,CUST0250
INV11448,2024-08-28,Wireless Earbuds Pro,Electronics,3,139.74,CUST0256
INV10095,2024-08-29,USB-C Hub 7-in-1,Electronics,1,35.19,CUST0062
INV10690,2024-08-29,Bluetooth Speaker Mini,Electronics,10,393.0,CUST0249
INV11201,2024-08-29,Sport Shorts,Clothing,1,26.09,CUST0228
INV11562,2024-08-29,Smart Plug WiFi,Electronics,1,20.09,CUST0176
INV10025,2024-08-30,Desk Organizer Bamboo,Office Supplies,2,45.96,CUST0171
INV11171,2024-08-30,Reusable Cotton Pads 20pk,Beauty & Health,1,11.69,CUST0254
INV11402,2024-08-30,Stapler Heavy Duty,Office Supplies,3,50.61,CUST0096
INV11585,2024-08-30,Natural Face Moisturizer,Beauty & Health,1,20.55,CUST0136
INV11699,2024-08-30,Vitamin C Serum 30ml,Beauty & Health,1,23.16,CUST0274
INV11873,2024-08-30,File Folders 100pk,Office Supplies,5,96.8,CUST0089
INV11981,2024-08-30,Whiteboard Markers 8pk,Office Supplies,1,12.29,CUST0106
INV10260,2024-08-31,Digital Kitchen Scale,Home & Kitchen,3,60.21,CUST0276
INV10790,2024-08-31,Sport Shorts,Clothing,1,26.99,CUST0159
INV11533,2024-08-31,Canvas Sneakers,Clothing,2,118.26,CUST0049
INV11676,2024-08-31,A4 Printer Paper 500sh,Office Supplies,1,10.82,CUST0136
INV10371,2024-09-01,Non-Stick Frying Pan 28cm,Home & Kitchen,3,95.28,CUST0102
INV10707,2024-09-01,A4 Printer Paper 500sh,Office Supplies,3,30.21,CUST0253
INV10836,2024-09-01,Canvas Sneakers,Clothing,1,61.18,CUST0222
INV11020,2024-09-01,Zip-Up Fleece Jacket,Clothing,1,80.01,CUST0063
INV11332,2024-09-01,Portable Charger 20000mAh,Electronics,1,32.14,CUST0179
INV11646,2024-09-01,Wool Beanie Hat,Clothing,1,18.1,CUST0214
INV10625,2024-09-02,Running Socks 6pk,Clothing,2,32.28,CUST0021
INV11191,2024-09-02,Wool Beanie Hat,Clothing,1,16.55,CUST0056
INV10003,2024-09-03,Portable Charger 20000mAh,Electronics,2,58.62,CUST0090
INV10479,2024-09-03,Desk Organizer Bamboo,Office Supplies,2,48.36,CUST0227
INV11072,2024-09-03,Bluetooth Speaker Mini,Electronics,3,120.45,CUST0083
INV11716,2024-09-03,LED Desk Lamp Smart,Electronics,1,40.94,CUST0126
INV11737,2024-09-03,Webcam 1080p HD,Electronics,1,55.95,CUST0162
INV11909,2024-09-03,Bluetooth Speaker Mini,Electronics,1,38.09,CUST0246
INV10282,2024-09-04,Sticky Notes Pack 12,Office Supplies,2,17.14,CUST0226
INV10297,2024-09-04,Silicone Spatula Set 3pk,Home & Kitchen,2,19.62,CUST0064
INV10427,2024-09-04,USB-C Hub 7-in-1,Electronics,1,32.82,CUST0139
INV10911,2024-09-04,Reusable Cotton Pads 20pk,Beauty & Health,1,11.73,CUST0007
INV11045,2024-09-04,Portable Charger 20000mAh,Electronics,5,150.05,CUST0068
INV11342,2024-09-04,Stainless Steel Water Bottle,Home & Kitchen,1,24.98,CUST0232
INV11404,2024-09-04,Smart Plug WiFi,Electronics,1,20.86,CUST0052
INV10173,2024-09-05,Stainless Steel Water Bottle,Home & Kitchen,3,71.34,CUST0250
INV10206,2024-09-05,Vitamin D3 Supplements,Beauty & Health,2,29.58,CUST0278
INV11112,2024-09-05,Non-Stick Frying Pan 28cm,Home & Kitchen,2,70.98,CUST0243
INV11822,2024-09-05,Sticky Notes Pack 12,Office Supplies,3,25.59,CUST0289
INV10020,2024-09-06,Silicone Spatula Set 3pk,Home & Kitchen,1,9.99,CUST0119
INV11288,2024-09-06,File Folders 100pk,Office Supplies,2,38.18,CUST0116
INV11512,2024-09-06,Sticky Notes Pack 12,Office Supplies,2,18.18,CUST0127
INV11884,2024-09-06,Ballpoint Pens 50pk,Office Supplies,1,11.39,CUST0266
INV11900,2024-09-06,Slim Fit Chinos,Clothing,1,50.51,CUST0073
INV11964,2024-09-06,Sticky Notes Pack 12,Office Supplies,1,9.64,CUST0169
INV10289,2024-09-07,Natural Face Moisturizer,Beauty & Health,1,20.47,CUST0054
INV10291,2024-09-07,LED Desk Lamp Smart,Electronics,5,242.1,CUST0032
INV10384,2024-09-07,USB-C Hub 7-in-1,Electronics,1,38.2,CUST0121
INV10797,2024-09-07,Desk Organizer Bamboo,Office Supplies,1,22.56,CUST0051
INV11221,2024-09-07,Mechanical Keyboard TKL,Electronics,1,98.76,CUST0109
INV11534,2024-09-07,Bluetooth Speaker Mini,Electronics,1,36.1,CUST0010
INV11958,2024-09-07,Stapler Heavy Duty,Office Supplies,1,15.64,CUST0065
INV11977,2024-09-07,Reusable Cotton Pads 20pk,Beauty & Health,3,33.06,CUST0118
INV10081,2024-09-08,Non-Stick Frying Pan 28cm,Home & Kitchen,2,69.8,CUST0075
INV10148,2024-09-08,Lip Balm SPF15 3pk,Beauty & Health,4,33.2,CUST0002
INV10942,2024-09-08,Smart Plug WiFi,Electronics,1,20.57,CUST0136
INV10962,2024-09-08,Bamboo Cutting Board,Home & Kitchen,1,22.62,CUST0299
INV11175,2024-09-08,Wool Beanie Hat,Clothing,1,16.8,CUST0084
INV11275,2024-09-08,Wool Beanie Hat,Clothing,2,33.5,CUST0259
INV11675,2024-09-08,A4 Printer Paper 500sh,Office Supplies,4,40.64,CUST0035
INV10498,2024-09-09,Sport Shorts,Clothing,5,127.15,CUST0206
INV10542,2024-09-09,Bamboo Toothbrush 4pk,Beauty & Health,1,9.14,CUST0182
INV10758,2024-09-09,Stapler Heavy Duty,Office Supplies,3,51.81,CUST0193
INV11014,2024-09-09,Classic Cotton T-Shirt,Clothing,1,21.32,CUST0142
INV11744,2024-09-09,Portable Charger 20000mAh,Electronics,1,31.4,CUST0001
INV10103,2024-09-10,Smart Plug WiFi,Electronics,1,20.01,CUST0015
INV10135,2024-09-10,Classic Cotton T-Shirt,Clothing,2,41.92,CUST0137
INV10664,2024-09-10,Bamboo Cutting Board,Home & Kitchen,1,20.2,CUST0237
INV10739,2024-09-10,Bluetooth Speaker Mini,Electronics,2,80.98,CUST0114
INV11428,2024-09-10,Whiteboard Markers 8pk,Office Supplies,4,41.84,CUST0281
INV11620,2024-09-10,Wireless Earbuds Pro,Electronics,2,90.38,CUST0203
INV11944,2024-09-10,Webcam 1080p HD,Electronics,1,54.61,CUST0100
INV10472,2024-09-11,File Folders 100pk,Office Supplies,1,17.82,CUST0119
INV10612,2024-09-11,Stapler Heavy Duty,Office Supplies,3,49.14,CUST0065
INV11082,2024-09-11,Mechanical Keyboard TKL,Electronics,1,89.85,CUST0043
INV11100,2024-09-11,Hooded Sweatshirt,Clothing,1,43.35,CUST0196
INV11703,2024-09-11,Ballpoint Pens 50pk,Office Supplies,1,13.17,CUST0237
INV11839,2024-09-11,Glass Storage Containers 5pk,Home & Kitchen,4,112.64,CUST0001
INV10174,2024-09-12,Sport Shorts,Clothing,2,48.14,CUST0102
INV10248,2024-09-12,Mechanical Keyboard TKL,Electronics,1,85.48,CUST0172
INV10277,2024-09-12,Natural Face Moisturizer,Beauty & Health,1,18.43,CUST0251
INV10417,2024-09-12,Portable Charger 20000mAh,Electronics,2,65.5,CUST0080
INV10434,2024-09-12,Desk Organizer Bamboo,Office Supplies,1,26.7,CUST0163
INV10636,2024-09-12,Sticky Notes Pack 12,Office Supplies,1,9.7,CUST0146
INV10648,2024-09-12,Bluetooth Speaker Mini,Electronics,3,119.43,CUST0152
INV10888,2024-09-12,Reusable Cotton Pads 20pk,Beauty & Health,2,23.48,CUST0012
INV11408,2024-09-12,Sport Shorts,Clothing,2,46.02,CUST0269
INV11419,2024-09-12,Whiteboard Markers 8pk,Office Supplies,1,11.6,CUST0188
INV11459,2024-09-12,French Press Coffee Maker,Home & Kitchen,1,29.7,CUST0158
INV11664,2024-09-12,Essential Oil Diffuser,Beauty & Health,1,34.21,CUST0172
INV11694,2024-09-12,Desk Organizer Bamboo,Office Supplies,10,245.5,CUST0173
INV11747,2024-09-12,Bamboo Cutting Board,Home & Kitchen,3,64.98,CUST0061
INV10230,2024-09-13,Zip-Up Fleece Jacket,Clothing,1,70.27,CUST0031
INV10429,2024-09-13,LED Desk Lamp Smart,Electronics,1,44.9,CUST0068
INV10517,2024-09-13,Smart Plug WiFi,Electronics,2,36.9,CUST0285
INV10840,2024-09-13,Whiteboard Markers 8pk,Office Supplies,1,10.98,CUST0140
INV11746,2024-09-13,Essential Oil Diffuser,Beauty & Health,2,70.2,CUST0287
INV10093,2024-09-14,Essential Oil Diffuser,Beauty & Health,2,70.16,CUST0188
INV10205,2024-09-14,Vitamin C Serum 30ml,Beauty & Health,10,238.2,CUST0249
INV10216,2024-09-14,Digital Kitchen Scale,Home & Kitchen,1,20.32,CUST0046
INV10746,2024-09-14,Wireless Earbuds Pro,Electronics,1,46.34,CUST0285
INV10792,2024-09-14,Reusable Cotton Pads 20pk,Beauty & Health,1,12.53,CUST0158
INV11205,2024-09-14,Portable Charger 20000mAh,Electronics,1,31.23,CUST0202
INV11705,2024-09-14,Smart Plug WiFi,Electronics,1,21.08,CUST0277
INV11742,2024-09-14,Wool Beanie Hat,Clothing,2,39.34,CUST0072
INV11796,2024-09-14,French Press Coffee Maker,Home & Kitchen,1,28.39,CUST0045
INV11923,2024-09-14,Bamboo Toothbrush 4pk,Beauty & Health,1,9.13,CUST0104
INV11997,2024-09-14,Natural Face Moisturizer,Beauty & Health,1,19.58,CUST0251
INV10776,2024-09-15,Bluetooth Speaker Mini,Electronics,5,210.4,CUST0133
INV11008,2024-09-15,Canvas Sneakers,Clothing,2,121.8,CUST0190
INV11612,2024-09-15,Slim Fit Chinos,Clothing,1,53.28,CUST0178
INV10151,2024-09-16,Bluetooth Speaker Mini,Electronics,1,38.42,CUST0134
INV10587,2024-09-16,Portable Charger 20000mAh,Electronics,1,32.59,CUST0271
INV10090,2024-09-17,Mechanical Keyboard TKL,Electronics,1,90.9,CUST0279
INV10425,2024-09-17,Essential Oil Diffuser,Beauty & Health,1,33.54,CUST0267
INV10656,2024-09-17,Ballpoint Pens 50pk,Office Supplies,3,38.43,CUST0075
INV10969,2024-09-17,Portable Charger 20000mAh,Electronics,2,65.34,CUST0216
INV10247,2024-09-18,Sport Shorts,Clothing,1,25.86,CUST0142
INV10419,2024-09-18,Stapler Heavy Duty,Office Supplies,1,15.74,CUST0298
INV10421,2024-09-18,Digital Kitchen Scale,Home & Kitchen,1,17.88,CUST0210
INV10609,2024-09-18,Wool Beanie Hat,Clothing,2,36.6,CUST0249
INV11360,2024-09-18,Vitamin C Serum 30ml,Beauty & Health,2,46.82,CUST0119
INV11483,2024-09-18,Classic Cotton T-Shirt,Clothing,4,75.32,CUST0077
INV10121,2024-09-19,Ballpoint Pens 50pk,Office Supplies,2,24.26,CUST0105
INV10379,2024-09-19,File Folders 100pk,Office Supplies,4,82.52,CUST0269
INV10387,2024-09-19,Silicone Spatula Set 3pk,Home & Kitchen,3,29.22,CUST0092
INV11174,2024-09-19,Bluetooth Speaker Mini,Electronics,4,172.8,CUST0299
INV11445,2024-09-19,Natural Face Moisturizer,Beauty & Health,1,21.1,CUST0223
INV10228,2024-09-20,Mechanical Keyboard TKL,Electronics,1,87.07,CUST0234
INV10243,2024-09-20,French Press Coffee Maker,Home & Kitchen,1,31.66,CUST0173
INV10311,2024-09-20,Ceramic Coffee Mug,Home & Kitchen,4,50.76,CUST0146
INV10767,2024-09-20,Hooded Sweatshirt,Clothing,1,46.74,CUST0176
INV10814,2024-09-20,Running Socks 6pk,Clothing,1,16.33,CUST0271
INV10879,2024-09-20,Stainless Steel Water Bottle,Home & Kitchen,1,24.49,CUST0107
INV10967,2024-09-20,Sticky Notes Pack 12,Office Supplies,1,9.81,CUST0023
INV11650,2024-09-20,A4 Printer Paper 500sh,Office Supplies,2,19.72,CUST0029
INV11971,2024-09-20,Smart Plug WiFi,Electronics,2,41.74,CUST0106
INV10754,2024-09-21,Desk Organizer Bamboo,Office Supplies,1,26.29,CUST0142
INV11442,2024-09-21,Mechanical Keyboard TKL,Electronics,5,486.85,CUST0165
INV11486,2024-09-21,Hooded Sweatshirt,Clothing,1,45.12,CUST0017
INV11761,2024-09-21,Essential Oil Diffuser,Beauty & Health,1,36.03,CUST0163
INV11799,2024-09-21,LED Desk Lamp Smart,Electronics,2,93.7,CUST0023
INV10268,2024-09-22,Whiteboard Markers 8pk,Office Supplies,1,10.65,CUST0020
INV10288,2024-09-22,Ballpoint Pens 50pk,Office Supplies,5,58.3,CUST0180
INV10527,2024-09-22,Lip Balm SPF15 3pk,Beauty & Health,1,8.65,CUST0093
INV10657,2024-09-22,Ballpoint Pens 50pk,Office Supplies,2,23.28,CUST0085
INV10714,2024-09-22,File Folders 100pk,Office Supplies,1,17.87,CUST0109
INV11179,2024-09-22,Running Socks 6pk,Clothing,2,32.84,CUST0104
INV11366,2024-09-22,Stainless Steel Water Bottle,Home & Kitchen,3,70.38,CUST0297
INV11417,2024-09-22,Non-Stick Frying Pan 28cm,Home & Kitchen,2,73.96,CUST0151
INV11690,2024-09-22,Facial Sunscreen SPF50,Beauty & Health,1,15.99,CUST0251
INV11893,2024-09-22,Sticky Notes Pack 12,Office Supplies,2,17.12,CUST0263
INV10030,2024-09-23,Silicone Spatula Set 3pk,Home & Kitchen,2,20.12,CUST0267
INV10233,2024-09-23,File Folders 100pk,Office Supplies,5,91.3,CUST0144
INV10727,2024-09-23,Natural Face Moisturizer,Beauty & Health,1,18.65,CUST0208
INV10780,2024-09-23,Bamboo Toothbrush 4pk,Beauty & Health,1,9.04,CUST0173
INV11599,2024-09-23,Desk Organizer Bamboo,Office Supplies,1,26.52,CUST0268
INV11738,2024-09-23,Slim Fit Chinos,Clothing,2,97.64,CUST0187
INV11870,2024-09-23,Portable Charger 20000mAh,Electronics,1,31.32,CUST0188
INV10777,2024-09-24,Essential Oil Diffuser,Beauty & Health,1,34.78,CUST0288
INV11065,2024-09-24,Running Socks 6pk,Clothing,5,79.2,CUST0127
INV11295,2024-09-24,Bamboo Toothbrush 4pk,Beauty & Health,1,9.14,CUST0065
INV11299,2024-09-24,Hooded Sweatshirt,Clothing,2,97.8,CUST0155
INV11513,2024-09-24,Bluetooth Speaker Mini,Electronics,1,39.44,CUST0247
INV11544,2024-09-24,Facial Sunscreen SPF50,Beauty & Health,2,36.52,CUST0189
INV11929,2024-09-24,French Press Coffee Maker,Home & Kitchen,1,30.27,CUST0196
INV11957,2024-09-24,Facial Sunscreen SPF50,Beauty & Health,1,16.57,CUST0267
INV10729,2024-09-25,Hooded Sweatshirt,Clothing,1,46.69,CUST0276
INV10785,2024-09-25,Smart Plug WiFi,Electronics,1,20.6,CUST0183
INV10865,2024-09-25,Reusable Cotton Pads 20pk,Beauty & Health,4,42.84,CUST0205
INV10936,2024-09-25,Stapler Heavy Duty,Office Supplies,4,68.8,CUST0131
INV11127,2024-09-25,Vitamin C Serum 30ml,Beauty & Health,3,79.35,CUST0186
INV11131,2024-09-25,Zip-Up Fleece Jacket,Clothing,1,69.88,CUST0230
INV11262,2024-09-25,Bamboo Cutting Board,Home & Kitchen,1,22.19,CUST0101
INV11465,2024-09-25,Sport Shorts,Clothing,1,23.26,CUST0222
INV10057,2024-09-26,Hooded Sweatshirt,Clothing,1,45.94,CUST0195
INV10153,2024-09-26,Stapler Heavy Duty,Office Supplies,10,177.2,CUST0163
INV10250,2024-09-26,A4 Printer Paper 500sh,Office Supplies,1,10.89,CUST0294
INV10666,2024-09-26,Silicone Spatula Set 3pk,Home & Kitchen,1,10.93,CUST0115
INV10968,2024-09-26,Smart Plug WiFi,Electronics,2,38.12,CUST0136
INV11114,2024-09-26,LED Desk Lamp Smart,Electronics,2,86.24,CUST0144
INV11525,2024-09-26,Essential Oil Diffuser,Beauty & Health,2,71.38,CUST0011
INV10084,2024-09-27,USB-C Hub 7-in-1,Electronics,1,38.31,CUST0027
INV10580,2024-09-27,French Press Coffee Maker,Home & Kitchen,2,62.72,CUST0234
INV10720,2024-09-27,French Press Coffee Maker,Home & Kitchen,1,27.12,CUST0270
INV10906,2024-09-27,Hooded Sweatshirt,Clothing,2,94.34,CUST0091
INV11055,2024-09-27,Whiteboard Markers 8pk,Office Supplies,2,22.94,CUST0089
INV11377,2024-09-27,Wireless Earbuds Pro,Electronics,1,48.19,CUST0050
INV10208,2024-09-28,Lip Balm SPF15 3pk,Beauty & Health,1,7.65,CUST0110
INV10509,2024-09-28,Bamboo Cutting Board,Home & Kitchen,1,21.18,CUST0118
INV10646,2024-09-28,Smart Plug WiFi,Electronics,1,19.32,CUST0184
INV10900,2024-09-28,Zip-Up Fleece Jacket,Clothing,2,158.74,CUST0148
INV10960,2024-09-28,Ballpoint Pens 50pk,Office Supplies,1,13.28,CUST0121
INV11005,2024-09-28,Facial Sunscreen SPF50,Beauty & Health,2,35.62,CUST0181
INV11143,2024-09-28,Whiteboard Markers 8pk,Office Supplies,2,23.22,CUST0035
INV10072,2024-09-29,Classic Cotton T-Shirt,Clothing,1,21.54,CUST0291
INV10838,2024-09-29,Slim Fit Chinos,Clothing,1,45.26,CUST0197
INV11105,2024-09-29,Mechanical Keyboard TKL,Electronics,5,466.7,CUST0187
INV11643,2024-09-29,Classic Cotton T-Shirt,Clothing,4,75.92,CUST0113
INV11876,2024-09-29,Stapler Heavy Duty,Office Supplies,1,17.96,CUST0135
INV10067,2024-09-30,Scissors Stainless Steel,Office Supplies,1,6.79,CUST0132
INV10278,2024-09-30,Sport Shorts,Clothing,2,47.92,CUST0119
INV10522,2024-09-30,Whiteboard Markers 8pk,Office Supplies,1,12.55,CUST0260
INV10679,2024-09-30,Ceramic Coffee Mug,Home & Kitchen,1,14.07,CUST0256
INV10897,2024-09-30,Hooded Sweatshirt,Clothing,1,42.89,CUST0038
INV11571,2024-09-30,Facial Sunscreen SPF50,Beauty & Health,1,17.81,CUST0223
INV10062,2024-10-01,Vitamin C Serum 30ml,Beauty & Health,1,27.39,CUST0216
INV10616,2024-10-01,File Folders 100pk,Office Supplies,2,38.32,CUST0119
INV10750,2024-10-01,A4 Printer Paper 500sh,Office Supplies,2,21.7,CUST0103
INV10801,2024-10-01,Whiteboard Markers 8pk,Office Supplies,1,12.0,CUST0022
INV10985,2024-10-01,Natural Face Moisturizer,Beauty & Health,3,63.15,CUST0194
INV11134,2024-10-01,Ceramic Coffee Mug,Home & Kitchen,3,35.55,CUST0087
INV11200,2024-10-01,Mechanical Keyboard TKL,Electronics,10,906.2,CUST0152
INV11248,2024-10-01,Stapler Heavy Duty,Office Supplies,1,15.31,CUST0016
INV11627,2024-10-01,Mechanical Keyboard TKL,Electronics,2,183.44,CUST0050
INV11696,2024-10-01,Running Socks 6pk,Clothing,1,14.37,CUST0149
INV10307,2024-10-02,Silicone Spatula Set 3pk,Home & Kitchen,2,19.1,CUST0077
INV10503,2024-10-02,Sticky Notes Pack 12,Office Supplies,5,42.2,CUST0003
INV10572,2024-10-02,Scissors Stainless Steel,Office Supplies,5,36.9,CUST0105
INV11207,2024-10-02,LED Desk Lamp Smart,Electronics,3,131.34,CUST0274
INV11303,2024-10-02,Classic Cotton T-Shirt,Clothing,1,21.56,CUST0270
INV11720,2024-10-02,Vitamin C Serum 30ml,Beauty & Health,1,26.02,CUST0199
INV11740,2024-10-02,Vitamin C Serum 30ml,Beauty & Health,1,25.85,CUST0192
INV11919,2024-10-02,Running Socks 6pk,Clothing,2,29.48,CUST0270
INV10263,2024-10-03,Non-Stick Frying Pan 28cm,Home & Kitchen,1,36.95,CUST0254
INV10930,2024-10-03,Webcam 1080p HD,Electronics,1,63.07,CUST0182
INV11066,2024-10-03,Canvas Sneakers,Clothing,1,60.44,CUST0178
INV11195,2024-10-03,LED Desk Lamp Smart,Electronics,4,162.96,CUST0080
INV11683,2024-10-03,Vitamin D3 Supplements,Beauty & Health,2,30.34,CUST0235
INV11724,2024-10-03,Webcam 1080p HD,Electronics,3,168.63,CUST0146
INV10276,2024-10-04,Sticky Notes Pack 12,Office Supplies,1,8.85,CUST0254
INV10803,2024-10-04,Stainless Steel Water Bottle,Home & Kitchen,1,24.24,CUST0061
INV10939,2024-10-04,Lip Balm SPF15 3pk,Beauty & Health,2,15.42,CUST0176
INV11063,2024-10-04,LED Desk Lamp Smart,Electronics,5,241.45,CUST0268
INV11101,2024-10-04,USB-C Hub 7-in-1,Electronics,1,34.29,CUST0067
INV10571,2024-10-05,Webcam 1080p HD,Electronics,1,59.36,CUST0180
INV11409,2024-10-05,Webcam 1080p HD,Electronics,2,118.84,CUST0268
INV11669,2024-10-05,French Press Coffee Maker,Home & Kitchen,2,59.4,CUST0026
INV11718,2024-10-05,Ceramic Coffee Mug,Home & Kitchen,2,28.52,CUST0293
INV10032,2024-10-06,Essential Oil Diffuser,Beauty & Health,1,31.62,CUST0081
INV10177,2024-10-06,Classic Cotton T-Shirt,Clothing,2,37.64,CUST0027
INV10507,2024-10-06,Essential Oil Diffuser,Beauty & Health,3,105.0,CUST0005
INV10822,2024-10-06,LED Desk Lamp Smart,Electronics,5,214.1,CUST0274
INV10825,2024-10-06,Bamboo Toothbrush 4pk,Beauty & Health,2,16.52,CUST0221
INV10893,2024-10-06,Sticky Notes Pack 12,Office Supplies,1,8.51,CUST0078
INV10956,2024-10-06,Wool Beanie Hat,Clothing,1,16.56,CUST0247
INV11075,2024-10-06,Hooded Sweatshirt,Clothing,3,140.88,CUST0011
INV11316,2024-10-06,Scissors Stainless Steel,Office Supplies,1,6.79,CUST0064
INV11771,2024-10-06,LED Desk Lamp Smart,Electronics,1,48.26,CUST0242
INV11792,2024-10-06,USB-C Hub 7-in-1,Electronics,2,72.2,CUST0166
INV10354,2024-10-07,Sport Shorts,Clothing,1,25.46,CUST0097
INV10877,2024-10-07,Slim Fit Chinos,Clothing,2,95.62,CUST0190
INV10926,2024-10-07,Classic Cotton T-Shirt,Clothing,1,21.44,CUST0297
INV10957,2024-10-07,Non-Stick Frying Pan 28cm,Home & Kitchen,10,364.7,CUST0247
INV11871,2024-10-07,Wireless Earbuds Pro,Electronics,1,54.26,CUST0011
INV10718,2024-10-08,Essential Oil Diffuser,Beauty & Health,1,33.74,CUST0090
INV11579,2024-10-08,File Folders 100pk,Office Supplies,1,17.71,CUST0186
INV10125,2024-10-09,Lip Balm SPF15 3pk,Beauty & Health,4,33.8,CUST0180
INV10199,2024-10-09,Classic Cotton T-Shirt,Clothing,1,20.95,CUST0141
INV10574,2024-10-09,Wool Beanie Hat,Clothing,1,18.18,CUST0275
INV10593,2024-10-09,Stainless Steel Water Bottle,Home & Kitchen,1,24.01,CUST0240
INV10781,2024-10-09,Silicone Spatula Set 3pk,Home & Kitchen,2,21.04,CUST0077
INV11615,2024-10-09,Zip-Up Fleece Jacket,Clothing,2,149.84,CUST0224
INV11830,2024-10-09,Smart Plug WiFi,Electronics,2,42.72,CUST0064
INV11863,2024-10-09,Sticky Notes Pack 12,Office Supplies,1,8.99,CUST0144
INV11680,2024-10-10,Portable Charger 20000mAh,Electronics,5,145.5,CUST0021
INV10909,2024-10-11,File Folders 100pk,Office Supplies,1,17.42,CUST0004
INV11010,2024-10-11,Classic Cotton T-Shirt,Clothing,1,19.18,CUST0243
INV11608,2024-10-11,Bluetooth Speaker Mini,Electronics,1,38.62,CUST0190
INV10158,2024-10-12,LED Desk Lamp Smart,Electronics,10,494.3,CUST0027
INV10358,2024-10-12,Bluetooth Speaker Mini,Electronics,1,39.56,CUST0126
INV11040,2024-10-12,Essential Oil Diffuser,Beauty & Health,1,34.73,CUST0009
INV10089,2024-10-13,Hooded Sweatshirt,Clothing,3,121.74,CUST0269
INV10223,2024-10-13,Portable Charger 20000mAh,Electronics,2,64.74,CUST0100
INV10437,2024-10-13,Smart Plug WiFi,Electronics,5,91.35,CUST0022
INV10474,2024-10-13,Stapler Heavy Duty,Office Supplies,1,17.09,CUST0181
INV10554,2024-10-13,Smart Plug WiFi,Electronics,2,43.56,CUST0142
INV10655,2024-10-13,Portable Charger 20000mAh,Electronics,5,138.7,CUST0017
INV10882,2024-10-13,Non-Stick Frying Pan 28cm,Home & Kitchen,2,69.04,CUST0233
INV11361,2024-10-13,Canvas Sneakers,Clothing,2,119.42,CUST0173
INV11679,2024-10-13,Hooded Sweatshirt,Clothing,2,94.78,CUST0152
INV11841,2024-10-13,Portable Charger 20000mAh,Electronics,4,108.8,CUST0161
INV11846,2024-10-13,Classic Cotton T-Shirt,Clothing,3,62.91,CUST0117
INV10150,2024-10-14,Webcam 1080p HD,Electronics,1,58.58,CUST0027
INV11084,2024-10-14,Natural Face Moisturizer,Beauty & Health,1,19.14,CUST0119
INV11199,2024-10-14,USB-C Hub 7-in-1,Electronics,2,70.7,CUST0210
INV11343,2024-10-14,Essential Oil Diffuser,Beauty & Health,5,163.3,CUST0207
INV10867,2024-10-15,Reusable Cotton Pads 20pk,Beauty & Health,2,24.2,CUST0204
INV11407,2024-10-15,Silicone Spatula Set 3pk,Home & Kitchen,1,9.68,CUST0253
INV11952,2024-10-15,Ceramic Coffee Mug,Home & Kitchen,1,11.94,CUST0104
INV11990,2024-10-15,French Press Coffee Maker,Home & Kitchen,1,30.67,CUST0245
INV10266,2024-10-16,Running Socks 6pk,Clothing,1,14.89,CUST0047
INV10556,2024-10-16,Mechanical Keyboard TKL,Electronics,2,179.04,CUST0086
INV10678,2024-10-16,Zip-Up Fleece Jacket,Clothing,1,77.58,CUST0221
INV11202,2024-10-16,Stainless Steel Water Bottle,Home & Kitchen,1,23.9,CUST0010
INV10624,2024-10-17,Desk Organizer Bamboo,Office Supplies,3,80.22,CUST0217
INV10685,2024-10-17,Non-Stick Frying Pan 28cm,Home & Kitchen,3,106.14,CUST0236
INV10724,2024-10-17,File Folders 100pk,Office Supplies,2,40.86,CUST0100
INV11549,2024-10-17,Stapler Heavy Duty,Office Supplies,1,17.19,CUST0274
INV11885,2024-10-17,Reusable Cotton Pads 20pk,Beauty & Health,1,11.26,CUST0106
INV10116,2024-10-18,Ballpoint Pens 50pk,Office Supplies,2,25.5,CUST0121
INV10768,2024-10-18,USB-C Hub 7-in-1,Electronics,10,361.9,CUST0113
INV10943,2024-10-18,Bamboo Toothbrush 4pk,Beauty & Health,2,17.7,CUST0058
INV11306,2024-10-18,Bluetooth Speaker Mini,Electronics,2,84.56,CUST0273
INV11354,2024-10-18,Desk Organizer Bamboo,Office Supplies,1,26.97,CUST0045
INV10237,2024-10-19,Hooded Sweatshirt,Clothing,4,192.68,CUST0258
