invoiceid,date,product name,category,quantity,total revenue,customer id
INV14233,2023-03-09,Wireless Earbuds Pro,Electronics,3,139.2,CUST0339
INV14486,2023-03-09,Reusable Cotton Pads 20pk,Beauty & Health,1,12.56,CUST0162
INV12667,2023-03-10,Stapler Heavy Duty,Office Supplies,1,15.62,CUST0255
INV14242,2023-03-10,Non-Stick Frying Pan 28cm,Home & Kitchen,5,157.5,CUST0318
INV14430,2023-03-10,A4 Printer Paper 500sh,Office Supplies,1,9.65,CUST0347
INV14943,2023-03-10,Wireless Earbuds Pro,Electronics,1,47.07,CUST0280
INV11757,2023-03-11,A4 Printer Paper 500sh,Office Supplies,2,18.52,CUST0499
INV12068,2023-03-11,Ballpoint Pens 50pk,Office Supplies,3,36.6,CUST0057
INV13614,2023-03-11,Hooded Sweatshirt,Clothing,1,44.99,CUST0177
INV14895,2023-03-11,Ceramic Coffee Mug,Home & Kitchen,1,13.58,CUST0316
INV10771,2023-03-12,Canvas Sneakers,Clothing,5,293.7,CUST0146
INV10783,2023-03-12,Ceramic Coffee Mug,Home & Kitchen,1,11.93,CUST0173
INV11811,2023-03-12,Desk Organizer Bamboo,Office Supplies,3,77.58,CUST0222
INV11904,2023-03-12,Webcam 1080p HD,Electronics,3,162.45,CUST0439
INV14794,2023-03-12,Mechanical Keyboard TKL,Electronics,1,88.47,CUST0023
INV11650,2023-03-13,Essential Oil Diffuser,Beauty & Health,4,141.56,CUST0406
INV13948,2023-03-13,Slim Fit Chinos,Clothing,2,97.38,CUST0294
INV14397,2023-03-13,Hooded Sweatshirt,Clothing,2,84.32,CUST0143
INV10784,2023-03-14,French Press Coffee Maker,Home & Kitchen,3,82.98,CUST0011
INV11024,2023-03-14,Non-Stick Frying Pan 28cm,Home & Kitchen,1,34.01,CUST0134
INV11044,2023-03-14,Desk Organizer Bamboo,Office Supplies,3,73.26,CUST0269
INV13752,2023-03-14,Smart Plug WiFi,Electronics,5,106.05,CUST0327
INV13929,2023-03-14,Reusable Cotton Pads 20pk,Beauty & Health,1,12.17,CUST0109
INV14755,2023-03-14,Digital Kitchen Scale,Home & Kitchen,1,20.39,CUST0237
INV10186,2023-03-15,Natural Face Moisturizer,Beauty & Health,2,39.44,CUST0167
INV13546,2023-03-15,Bamboo Cutting Board,Home & Kitchen,1,23.39,CUST0330
INV14145,2023-03-15,A4 Printer Paper 500sh,Office Supplies,1,10.47,CUST0068
INV13691,2023-03-16,Smart Plug WiFi,Electronics,1,18.66,CUST0359
INV13860,2023-03-16,File Folders 100pk,Office Supplies,3,55.86,CUST0399
INV11570,2023-03-17,Sticky Notes Pack 12,Office Supplies,1,9.78,CUST0235
INV12225,2023-03-17,Portable Charger 20000mAh,Electronics,5,144.9,CUST0030
INV14526,2023-03-17,Reusable Cotton Pads 20pk,Beauty & Health,3,37.47,CUST0348
INV11634,2023-03-18,A4 Printer Paper 500sh,Office Supplies,1,9.48,CUST0119
INV14016,2023-03-18,Mechanical Keyboard TKL,Electronics,3,275.79,CUST0292
INV14437,2023-03-18,Portable Charger 20000mAh,Electronics,5,142.35,CUST0342
INV14691,2023-03-18,Vitamin D3 Supplements,Beauty & Health,4,52.24,CUST0220
INV10893,2023-03-19,A4 Printer Paper 500sh,Office Supplies,3,32.28,CUST0263
INV11876,2023-03-19,Zip-Up Fleece Jacket,Clothing,5,401.6,CUST0340
INV11962,2023-03-19,Stainless Steel Water Bottle,Home & Kitchen,1,21.31,CUST0431
INV12095,2023-03-19,Reusable Cotton Pads 20pk,Beauty & Health,3,37.26,CUST0467
INV12116,2023-03-19,Vitamin D3 Supplements,Beauty & Health,1,12.64,CUST0116
INV12669,2023-03-19,Vitamin D3 Supplements,Beauty & Health,2,29.32,CUST0460
INV13383,2023-03-19,Essential Oil Diffuser,Beauty & Health,2,69.54,CUST0421
INV13619,2023-03-19,Silicone Spatula Set 3pk,Home & Kitchen,5,53.6,CUST0148
INV13829,2023-03-19,Non-Stick Frying Pan 28cm,Home & Kitchen,2,72.4,CUST0259
INV10343,2023-03-20,Canvas Sneakers,Clothing,4,248.16,CUST0388
INV11410,2023-03-20,Stainless Steel Water Bottle,Home & Kitchen,5,114.85,CUST0108
INV13171,2023-03-20,Wool Beanie Hat,Clothing,1,18.14,CUST0070
INV13710,2023-03-21,USB-C Hub 7-in-1,Electronics,1,32.68,CUST0321
INV14105,2023-03-21,Smart Plug WiFi,Electronics,2,43.32,CUST0389
INV14813,2023-03-21,Stapler Heavy Duty,Office Supplies,3,51.9,CUST0237
INV10610,2023-03-22,Bluetooth Speaker Mini,Electronics,5,202.15,CUST0393
INV10087,2023-03-23,Mechanical Keyboard TKL,Electronics,1,81.37,CUST0259
INV14025,2023-03-23,Non-Stick Frying Pan 28cm,Home & Kitchen,2,70.96,CUST0350
INV11071,2023-03-24,Sticky Notes Pack 12,Office Supplies,5,46.55,CUST0432
INV11204,2023-03-24,Scissors Stainless Steel,Office Supplies,1,7.35,CUST0275
INV11597,2023-03-24,File Folders 100pk,Office Supplies,2,34.52,CUST0187
INV14124,2023-03-24,LED Desk Lamp Smart,Electronics,1,45.59,CUST0149
INV14843,2023-03-24,A4 Printer Paper 500sh,Office Supplies,2,21.54,CUST0420
INV11067,2023-03-25,Reusable Cotton Pads 20pk,Beauty & Health,2,23.66,CUST0087
INV12325,2023-03-25,Whiteboard Markers 8pk,Office Supplies,2,21.84,CUST0374
INV13417,2023-03-25,Sport Shorts,Clothing,1,27.31,CUST0443
INV14887,2023-03-25,Silicone Spatula Set 3pk,Home & Kitchen,3,28.44,CUST0053
INV11474,2023-03-26,Silicone Spatula Set 3pk,Home & Kitchen,1,10.0,CUST0118
INV11788,2023-03-26,Non-Stick Frying Pan 28cm,Home & Kitchen,1,35.24,CUST0494
INV12487,2023-03-26,Desk Organizer Bamboo,Office Supplies,2,53.38,CUST0404
INV13847,2023-03-26,Bamboo Toothbrush 4pk,Beauty & Health,5,49.0,CUST0249
INV11715,2023-03-28,Running Socks 6pk,Clothing,2,32.96,CUST0184
INV12471,2023-03-28,Smart Plug WiFi,Electronics,2,43.74,CUST0046
INV13298,2023-03-28,Natural Face Moisturizer,Beauty & Health,1,20.45,CUST0188
INV13437,2023-03-28,Digital Kitchen Scale,Home & Kitchen,1,18.25,CUST0462
INV10722,2023-03-29,Mechanical Keyboard TKL,Electronics,3,290.49,CUST0348
INV13072,2023-03-29,Sticky Notes Pack 12,Office Supplies,1,9.43,CUST0084
INV13295,2023-03-29,Glass Storage Containers 5pk,Home & Kitchen,2,60.24,CUST0217
INV14094,2023-03-29,Running Socks 6pk,Clothing,1,16.09,CUST0169
INV11051,2023-03-30,Running Socks 6pk,Clothing,1,14.25,CUST0078
INV11861,2023-03-30,Silicone Spatula Set 3pk,Home & Kitchen,4,40.04,CUST0001
INV13150,2023-03-31,Zip-Up Fleece Jacket,Clothing,2,163.3,CUST0432
INV13291,2023-03-31,Digital Kitchen Scale,Home & Kitchen,3,58.77,CUST0144
INV11753,2023-04-01,Sticky Notes Pack 12,Office Supplies,1,8.57,CUST0455
INV14223,2023-04-01,Wireless Earbuds Pro,Electronics,1,48.89,CUST0276
INV14930,2023-04-01,Glass Storage Containers 5pk,Home & Kitchen,2,51.56,CUST0479
INV10810,2023-04-02,Running Socks 6pk,Clothing,1,13.59,CUST0279
INV11972,2023-04-02,Natural Face Moisturizer,Beauty & Health,3,63.93,CUST0383
INV11975,2023-04-02,Portable Charger 20000mAh,Electronics,1,28.88,CUST0479
INV14580,2023-04-02,USB-C Hub 7-in-1,Electronics,1,36.48,CUST0192
INV14618,2023-04-02,Natural Face Moisturizer,Beauty & Health,1,20.49,CUST0082
INV10880,2023-04-03,Digital Kitchen Scale,Home & Kitchen,2,35.86,CUST0157
INV10945,2023-04-03,Bluetooth Speaker Mini,Electronics,2,74.76,CUST0468
INV12056,2023-04-03,Classic Cotton T-Shirt,Clothing,1,20.16,CUST0307
INV14552,2023-04-03,Wireless Earbuds Pro,Electronics,1,46.96,CUST0259
INV10106,2023-04-04,A4 Printer Paper 500sh,Office Supplies,1,9.58,CUST0014
INV12076,2023-04-04,Webcam 1080p HD,Electronics,1,65.72,CUST0181
INV12114,2023-04-04,LED Desk Lamp Smart,Electronics,4,176.68,CUST0294
INV12657,2023-04-04,Hooded Sweatshirt,Clothing,1,45.22,CUST0191
INV13007,2023-04-04,Glass Storage Containers 5pk,Home & Kitchen,1,29.77,CUST0206
INV14228,2023-04-04,Silicone Spatula Set 3pk,Home & Kitchen,1,10.96,CUST0209
INV14579,2023-04-04,Essential Oil Diffuser,Beauty & Health,2,63.44,CUST0332
INV10200,2023-04-05,Silicone Spatula Set 3pk,Home & Kitchen,1,10.78,CUST0080
INV10430,2023-04-05,Stainless Steel Water Bottle,Home & Kitchen,1,22.12,CUST0344
INV11602,2023-04-05,Ballpoint Pens 50pk,Office Supplies,1,13.05,CUST0405
INV11982,2023-04-05,Sport Shorts,Clothing,1,23.52,CUST0186
INV12584,2023-04-05,Ballpoint Pens 50pk,Office Supplies,3,37.56,CUST0304
INV12689,2023-04-05,Zip-Up Fleece Jacket,Clothing,1,75.33,CUST0103
INV12941,2023-04-05,Non-Stick Frying Pan 28cm,Home & Kitchen,4,146.8,CUST0142
INV14709,2023-04-05,Bluetooth Speaker Mini,Electronics,1,42.13,CUST0277
INV14946,2023-04-05,Sticky Notes Pack 12,Office Supplies,10,98.6,CUST0070
INV10778,2023-04-06,Zip-Up Fleece Jacket,Clothing,3,211.14,CUST0078
INV14452,2023-04-06,Hooded Sweatshirt,Clothing,1,45.13,CUST0189
INV14931,2023-04-06,Whiteboard Markers 8pk,Office Supplies,2,23.02,CUST0465
INV11875,2023-04-08,Sport Shorts,Clothing,1,22.7,CUST0129
INV12952,2023-04-08,Running Socks 6pk,Clothing,5,80.35,CUST0334
INV14427,2023-04-08,USB-C Hub 7-in-1,Electronics,2,75.58,CUST0257
INV11152,2023-04-09,Lip Balm SPF15 3pk,Beauty & Health,3,25.08,CUST0182
INV12322,2023-04-09,Bamboo Cutting Board,Home & Kitchen,1,23.37,CUST0335
INV13226,2023-04-09,Webcam 1080p HD,Electronics,1,56.89,CUST0348
INV14912,2023-04-09,Whiteboard Markers 8pk,Office Supplies,1,11.47,CUST0309
INV11215,2023-04-10,Essential Oil Diffuser,Beauty & Health,1,33.73,CUST0451
INV13269,2023-04-10,Facial Sunscreen SPF50,Beauty & Health,1,18.42,CUST0159
INV13477,2023-04-10,Ballpoint Pens 50pk,Office Supplies,2,24.06,CUST0021
INV11512,2023-04-11,Mechanical Keyboard TKL,Electronics,3,281.04,CUST0333
INV11963,2023-04-11,Desk Organizer Bamboo,Office Supplies,1,24.31,CUST0307
INV12025,2023-04-11,Scissors Stainless Steel,Office Supplies,3,22.74,CUST0185
INV12946,2023-04-11,Scissors Stainless Steel,Office Supplies,1,6.95,CUST0039
INV12958,2023-04-11,LED Desk Lamp Smart,Electronics,4,164.76,CUST0097
INV13723,2023-04-11,Ballpoint Pens 50pk,Office Supplies,2,26.76,CUST0330
INV11476,2023-04-12,Stainless Steel Water Bottle,Home & Kitchen,1,24.88,CUST0370
INV12486,2023-04-12,Desk Organizer Bamboo,Office Supplies,2,51.66,CUST0371
INV12856,2023-04-12,Glass Storage Containers 5pk,Home & Kitchen,5,149.85,CUST0376
INV13094,2023-04-12,Canvas Sneakers,Clothing,2,127.72,CUST0320
INV11210,2023-04-14,Wireless Earbuds Pro,Electronics,10,474.7,CUST0480
INV11793,2023-04-14,Glass Storage Containers 5pk,Home & Kitchen,1,27.09,CUST0083
INV14588,2023-04-14,Wool Beanie Hat,Clothing,10,181.6,CUST0187
INV14823,2023-04-14,Desk Organizer Bamboo,Office Supplies,2,50.34,CUST0413
INV10652,2023-04-15,French Press Coffee Maker,Home & Kitchen,2,54.04,CUST0403
INV10761,2023-04-15,Facial Sunscreen SPF50,Beauty & Health,2,37.04,CUST0038
INV11494,2023-04-15,Classic Cotton T-Shirt,Clothing,4,74.12,CUST0196
INV12132,2023-04-15,Smart Plug WiFi,Electronics,2,37.1,CUST0155
INV12162,2023-04-15,Bamboo Cutting Board,Home & Kitchen,1,21.33,CUST0199
INV13718,2023-04-15,Running Socks 6pk,Clothing,1,16.0,CUST0257
INV14338,2023-04-15,Desk Organizer Bamboo,Office Supplies,5,130.0,CUST0102
INV10774,2023-04-16,Portable Charger 20000mAh,Electronics,1,32.68,CUST0078
INV12686,2023-04-16,Classic Cotton T-Shirt,Clothing,2,40.46,CUST0307
INV12701,2023-04-16,Sport Shorts,Clothing,1,26.45,CUST0059
INV12859,2023-04-16,Non-Stick Frying Pan 28cm,Home & Kitchen,1,36.01,CUST0295
INV13799,2023-04-16,Vitamin D3 Supplements,Beauty & Health,1,14.95,CUST0146
INV13876,2023-04-16,Classic Cotton T-Shirt,Clothing,4,74.36,CUST0460
INV14028,2023-04-16,Desk Organizer Bamboo,Office Supplies,3,70.05,CUST0362
INV14192,2023-04-16,Ballpoint Pens 50pk,Office Supplies,1,13.33,CUST0249
INV14917,2023-04-16,Non-Stick Frying Pan 28cm,Home & Kitchen,3,99.75,CUST0263
INV12972,2023-04-17,Bamboo Cutting Board,Home & Kitchen,3,69.3,CUST0279
INV13040,2023-04-17,Ballpoint Pens 50pk,Office Supplies,1,12.83,CUST0490
INV13086,2023-04-17,Desk Organizer Bamboo,Office Supplies,2,51.42,CUST0146
INV12407,2023-04-18,Bluetooth Speaker Mini,Electronics,4,145.12,CUST0017
INV12675,2023-04-18,Slim Fit Chinos,Clothing,2,109.68,CUST0491
INV14151,2023-04-18,Webcam 1080p HD,Electronics,2,126.38,CUST0348
INV10703,2023-04-19,Webcam 1080p HD,Electronics,4,226.92,CUST0160
INV11043,2023-04-19,Digital Kitchen Scale,Home & Kitchen,2,40.7,CUST0203
INV11374,2023-04-19,Vitamin C Serum 30ml,Beauty & Health,1,25.66,CUST0130
INV11483,2023-04-19,Portable Charger 20000mAh,Electronics,1,32.49,CUST0288
INV12687,2023-04-19,Wireless Earbuds Pro,Electronics,4,219.76,CUST0386
INV12700,2023-04-19,Smart Plug WiFi,Electronics,10,188.7,CUST0034
INV11738,2023-04-20,Mechanical Keyboard TKL,Electronics,1,98.7,CUST0095
INV14979,2023-04-20,Wireless Earbuds Pro,Electronics,1,51.44,CUST0120
INV11584,2023-04-21,Running Socks 6pk,Clothing,1,15.79,CUST0360
INV12526,2023-04-21,Stainless Steel Water Bottle,Home & Kitchen,1,21.48,CUST0188
INV13356,2023-04-21,Webcam 1080p HD,Electronics,5,320.4,CUST0314
INV14340,2023-04-21,Vitamin D3 Supplements,Beauty & Health,2,26.24,CUST0003
INV14786,2023-04-21,Bamboo Toothbrush 4pk,Beauty & Health,5,43.4,CUST0379
INV11273,2023-04-22,Bamboo Toothbrush 4pk,Beauty & Health,4,37.56,CUST0207
INV12066,2023-04-22,File Folders 100pk,Office Supplies,2,40.56,CUST0359
INV12440,2023-04-22,Running Socks 6pk,Clothing,2,31.24,CUST0206
INV12974,2023-04-22,Glass Storage Containers 5pk,Home & Kitchen,2,57.5,CUST0186
INV14566,2023-04-22,Slim Fit Chinos,Clothing,5,239.05,CUST0158
INV14586,2023-04-22,A4 Printer Paper 500sh,Office Supplies,1,9.74,CUST0096
INV14844,2023-04-22,Facial Sunscreen SPF50,Beauty & Health,2,35.84,CUST0034
INV11077,2023-04-23,Essential Oil Diffuser,Beauty & Health,1,32.03,CUST0293
INV12817,2023-04-23,Bluetooth Speaker Mini,Electronics,2,82.58,CUST0451
INV14391,2023-04-23,Bamboo Toothbrush 4pk,Beauty & Health,1,9.82,CUST0057
INV10508,2023-04-24,Smart Plug WiFi,Electronics,2,39.04,CUST0112
INV11217,2023-04-24,Classic Cotton T-Shirt,Clothing,3,58.41,CUST0307
INV13917,2023-04-24,Mechanical Keyboard TKL,Electronics,1,84.31,CUST0065
INV14387,2023-04-24,Mechanical Keyboard TKL,Electronics,1,87.65,CUST0298
INV10290,2023-04-25,Sport Shorts,Clothing,1,24.38,CUST0264
INV11059,2023-04-25,A4 Printer Paper 500sh,Office Supplies,4,38.36,CUST0127
INV14247,2023-04-25,Sport Shorts,Clothing,4,95.16,CUST0021
INV14521,2023-04-25,Smart Plug WiFi,Electronics,10,199.8,CUST0466
INV14777,2023-04-25,Zip-Up Fleece Jacket,Clothing,2,160.1,CUST0004
INV14779,2023-04-25,Sport Shorts,Clothing,1,25.93,CUST0258
INV10047,2023-04-26,Sport Shorts,Clothing,2,53.46,CUST0404
INV10619,2023-04-26,Stapler Heavy Duty,Office Supplies,1,16.13,CUST0379
INV11001,2023-04-26,Natural Face Moisturizer,Beauty & Health,3,57.12,CUST0068
INV11509,2023-04-26,Hooded Sweatshirt,Clothing,3,128.1,CUST0089
INV12626,2023-04-26,Sport Shorts,Clothing,1,26.1,CUST0384
INV12866,2023-04-26,Scissors Stainless Steel,Office Supplies,2,13.98,CUST0071
INV12876,2023-04-26,Silicone Spatula Set 3pk,Home & Kitchen,1,9.17,CUST0235
INV14082,2023-04-26,Essential Oil Diffuser,Beauty & Health,1,30.58,CUST0116
INV14492,2023-04-26,Vitamin D3 Supplements,Beauty & Health,2,25.44,CUST0224
INV14716,2023-04-26,Classic Cotton T-Shirt,Clothing,3,54.66,CUST0475
INV11429,2023-04-27,Smart Plug WiFi,Electronics,10,187.7,CUST0328
INV11521,2023-04-27,LED Desk Lamp Smart,Electronics,2,95.22,CUST0448
INV12862,2023-04-27,Canvas Sneakers,Clothing,2,109.1,CUST0420
INV10487,2023-04-28,Running Socks 6pk,Clothing,2,29.54,CUST0277
INV10502,2023-04-28,File Folders 100pk,Office Supplies,1,19.69,CUST0341
INV11040,2023-04-28,Desk Organizer Bamboo,Office Supplies,1,25.51,CUST0193
INV11139,2023-04-28,Reusable Cotton Pads 20pk,Beauty & Health,2,24.88,CUST0287
INV12341,2023-04-28,Smart Plug WiFi,Electronics,2,38.9,CUST0124
INV12601,2023-04-28,Canvas Sneakers,Clothing,2,122.58,CUST0231
INV14530,2023-04-28,Sport Shorts,Clothing,2,46.92,CUST0386
INV14659,2023-04-28,Lip Balm SPF15 3pk,Beauty & Health,1,7.72,CUST0090
INV10058,2023-04-29,Wireless Earbuds Pro,Electronics,1,45.8,CUST0494
INV11506,2023-04-29,Hooded Sweatshirt,Clothing,2,84.28,CUST0144
INV13310,2023-04-29,Wool Beanie Hat,Clothing,1,17.24,CUST0051
INV13518,2023-04-29,Natural Face Moisturizer,Beauty & Health,1,19.83,CUST0035
INV14778,2023-04-29,Natural Face Moisturizer,Beauty & Health,1,21.24,CUST0489
INV10679,2023-04-30,Wireless Earbuds Pro,Electronics,1,48.17,CUST0473
INV11116,2023-04-30,LED Desk Lamp Smart,Electronics,1,43.46,CUST0254
INV13915,2023-04-30,Bamboo Toothbrush 4pk,Beauty & Health,1,8.46,CUST0330
INV14272,2023-04-30,Stainless Steel Water Bottle,Home & Kitchen,10,230.8,CUST0156
INV10428,2023-05-01,Natural Face Moisturizer,Beauty & Health,2,40.14,CUST0012
INV10709,2023-05-01,Vitamin D3 Supplements,Beauty & Health,3,44.01,CUST0351
INV11455,2023-05-01,Canvas Sneakers,Clothing,2,110.48,CUST0418
INV11463,2023-05-01,Wool Beanie Hat,Clothing,3,57.21,CUST0362
INV12519,2023-05-01,Vitamin C Serum 30ml,Beauty & Health,1,24.19,CUST0480
INV12568,2023-05-01,Wool Beanie Hat,Clothing,1,18.98,CUST0016
INV11301,2023-05-02,Essential Oil Diffuser,Beauty & Health,1,35.0,CUST0206
INV11531,2023-05-02,Webcam 1080p HD,Electronics,3,178.32,CUST0458
INV12115,2023-05-02,Vitamin C Serum 30ml,Beauty & Health,1,26.72,CUST0191
INV12168,2023-05-02,Zip-Up Fleece Jacket,Clothing,2,137.76,CUST0154
INV13369,2023-05-02,Non-Stick Frying Pan 28cm,Home & Kitchen,2,63.7,CUST0187
INV14958,2023-05-03,Smart Plug WiFi,Electronics,1,20.9,CUST0286
INV10386,2023-05-04,Scissors Stainless Steel,Office Supplies,1,7.82,CUST0207
INV11732,2023-05-04,Lip Balm SPF15 3pk,Beauty & Health,1,8.64,CUST0462
INV13712,2023-05-04,File Folders 100pk,Office Supplies,1,17.57,CUST0106
INV10183,2023-05-05,Glass Storage Containers 5pk,Home & Kitchen,1,30.59,CUST0288
INV10245,2023-05-05,Mechanical Keyboard TKL,Electronics,3,247.68,CUST0440
INV10599,2023-05-05,File Folders 100pk,Office Supplies,2,37.78,CUST0409
INV14269,2023-05-05,Wool Beanie Hat,Clothing,1,16.56,CUST0425
INV14308,2023-05-05,A4 Printer Paper 500sh,Office Supplies,3,30.57,CUST0014
INV14316,2023-05-05,Whiteboard Markers 8pk,Office Supplies,1,10.74,CUST0242
INV14646,2023-05-05,Whiteboard Markers 8pk,Office Supplies,1,11.49,CUST0394
INV10193,2023-05-06,File Folders 100pk,Office Supplies,4,83.48,CUST0498
INV12035,2023-05-06,Lip Balm SPF15 3pk,Beauty & Health,2,16.24,CUST0414
INV12083,2023-05-06,Sticky Notes Pack 12,Office Supplies,2,16.72,CUST0143
INV13800,2023-05-06,Facial Sunscreen SPF50,Beauty & Health,3,47.55,CUST0150
INV10496,2023-05-07,LED Desk Lamp Smart,Electronics,1,44.86,CUST0416
INV11572,2023-05-07,Stapler Heavy Duty,Office Supplies,2,31.84,CUST0250
INV11784,2023-05-07,Wool Beanie Hat,Clothing,1,18.92,CUST0076
INV12061,2023-05-07,Running Socks 6pk,Clothing,2,27.34,CUST0030
INV13682,2023-05-07,Zip-Up Fleece Jacket,Clothing,1,71.08,CUST0153
INV14386,2023-05-07,LED Desk Lamp Smart,Electronics,10,494.7,CUST0234
INV14446,2023-05-07,Vitamin D3 Supplements,Beauty & Health,2,28.68,CUST0339
INV11603,2023-05-08,Facial Sunscreen SPF50,Beauty & Health,1,16.96,CUST0390
INV13625,2023-05-08,Classic Cotton T-Shirt,Clothing,2,40.58,CUST0256
INV14351,2023-05-08,Glass Storage Containers 5pk,Home & Kitchen,5,132.2,CUST0128
INV14669,2023-05-08,Silicone Spatula Set 3pk,Home & Kitchen,1,9.66,CUST0387
INV14971,2023-05-08,Vitamin C Serum 30ml,Beauty & Health,2,47.26,CUST0380
INV12400,2023-05-09,Facial Sunscreen SPF50,Beauty & Health,3,50.13,CUST0101
INV12830,2023-05-09,Ballpoint Pens 50pk,Office Supplies,2,23.12,CUST0090
INV14769,2023-05-09,Zip-Up Fleece Jacket,Clothing,4,300.0,CUST0150
INV10264,2023-05-10,Mechanical Keyboard TKL,Electronics,1,88.09,CUST0103
INV11291,2023-05-10,Whiteboard Markers 8pk,Office Supplies,1,11.36,CUST0181
INV11382,2023-05-10,Ballpoint Pens 50pk,Office Supplies,2,23.0,CUST0294
INV13535,2023-05-10,Non-Stick Frying Pan 28cm,Home & Kitchen,1,37.25,CUST0298
INV14472,2023-05-10,Non-Stick Frying Pan 28cm,Home & Kitchen,3,113.1,CUST0445
INV14790,2023-05-10,Stapler Heavy Duty,Office Supplies,1,15.53,CUST0027
INV14908,2023-05-10,Vitamin D3 Supplements,Beauty & Health,2,30.48,CUST0068
INV10348,2023-05-11,Vitamin C Serum 30ml,Beauty & Health,2,50.76,CUST0175
INV11935,2023-05-11,Mechanical Keyboard TKL,Electronics,1,85.43,CUST0446
INV12784,2023-05-11,Reusable Cotton Pads 20pk,Beauty & Health,1,12.42,CUST0359
INV14366,2023-05-11,Smart Plug WiFi,Electronics,1,20.34,CUST0333
INV14998,2023-05-11,Natural Face Moisturizer,Beauty & Health,4,80.56,CUST0108
INV12967,2023-05-12,Mechanical Keyboard TKL,Electronics,1,81.61,CUST0464
INV14987,2023-05-12,French Press Coffee Maker,Home & Kitchen,2,59.52,CUST0056
INV10407,2023-05-13,Digital Kitchen Scale,Home & Kitchen,2,40.5,CUST0275
INV12791,2023-05-13,Essential Oil Diffuser,Beauty & Health,2,69.66,CUST0014
INV13570,2023-05-13,Facial Sunscreen SPF50,Beauty & Health,1,17.01,CUST0399
INV10176,2023-05-14,Bluetooth Speaker Mini,Electronics,2,79.76,CUST0144
INV10769,2023-05-14,Lip Balm SPF15 3pk,Beauty & Health,3,26.25,CUST0002
INV11872,2023-05-14,Sport Shorts,Clothing,1,26.16,CUST0349
INV13313,2023-05-14,French Press Coffee Maker,Home & Kitchen,2,54.88,CUST0219
INV14409,2023-05-14,Facial Sunscreen SPF50,Beauty & Health,2,36.92,CUST0097
INV14508,2023-05-14,Smart Plug WiFi,Electronics,2,38.66,CUST0189
INV10062,2023-05-15,Glass Storage Containers 5pk,Home & Kitchen,1,29.55,CUST0046
INV10161,2023-05-15,Bamboo Cutting Board,Home & Kitchen,2,43.4,CUST0438
INV10463,2023-05-15,File Folders 100pk,Office Supplies,1,17.42,CUST0017
INV10517,2023-05-15,Scissors Stainless Steel,Office Supplies,1,6.95,CUST0178
INV11482,2023-05-15,Webcam 1080p HD,Electronics,1,64.41,CUST0316
INV11941,2023-05-15,Desk Organizer Bamboo,Office Supplies,2,45.82,CUST0498
INV13277,2023-05-15,Wireless Earbuds Pro,Electronics,4,193.96,CUST0075
INV13676,2023-05-15,Non-Stick Frying Pan 28cm,Home & Kitchen,2,72.26,CUST0474
INV14331,2023-05-15,Portable Charger 20000mAh,Electronics,1,32.96,CUST0223
INV10445,2023-05-16,Lip Balm SPF15 3pk,Beauty & Health,4,34.08,CUST0180
INV10691,2023-05-16,Ceramic Coffee Mug,Home & Kitchen,4,53.32,CUST0135
INV10988,2023-05-16,Facial Sunscreen SPF50,Beauty & Health,2,37.0,CUST0160
INV11296,2023-05-16,Portable Charger 20000mAh,Electronics,4,130.28,CUST0432
INV12617,2023-05-16,Vitamin D3 Supplements,Beauty & Health,3,43.17,CUST0006
INV14542,2023-05-16,Natural Face Moisturizer,Beauty & Health,1,19.93,CUST0033
INV14798,2023-05-16,Zip-Up Fleece Jacket,Clothing,3,236.88,CUST0288
INV10566,2023-05-17,A4 Printer Paper 500sh,Office Supplies,1,10.04,CUST0239
INV14274,2023-05-17,USB-C Hub 7-in-1,Electronics,5,190.75,CUST0037
INV10846,2023-05-18,Canvas Sneakers,Clothing,1,56.09,CUST0251
INV12495,2023-05-18,LED Desk Lamp Smart,Electronics,1,42.45,CUST0131
INV14995,2023-05-18,Running Socks 6pk,Clothing,3,44.04,CUST0092
INV10482,2023-05-19,Slim Fit Chinos,Clothing,2,91.18,CUST0150
INV10545,2023-05-19,Ceramic Coffee Mug,Home & Kitchen,1,12.33,CUST0182
INV10954,2023-05-19,Classic Cotton T-Shirt,Clothing,1,19.85,CUST0357
